,season,field,p2o5,k2o,humus,ph,crop,region,yield_plan,yield_fact,кг_fert,л_fert,кг_pp,л_pp,fact_plan_diff
1519,2023,40.13.11.007.00,30.0,54.0,1.3,4.9,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.68,0.0,3057.93,0.0,0.0,3.315,-4.68
1520,2023,40.13.11.009.00,200.0,68.0,1.4,6.0,Люцерна 1 г.ж.корм,Калуга,1.7,0.485,0.0,0.0,0.0,3.84,-1.2149999999999999
1521,2023,40.13.11.010.00,54.0,64.0,1.3,5.2,Яр.пшеница мягкая,Калуга,4.98,2.21,1349836.7999999998,0.0,5.41,42.182,-2.7700000000000005
1522,2023,40.13.11.011.00,14.0,122.0,2.5,4.5,Яр.пшеница мягкая,Калуга,4.98,2.35,46848.75,0.0,1.01,7.860000000000001,-2.6300000000000003
1523,2023,40.13.11.013.01,102.5,78.0,1.5,5.15,Яр.пшеница мягкая,Калуга,4.98,2.84,296138.875,0.0,2.54,19.758000000000003,-2.1400000000000006
1524,2023,40.13.11.014.00,198.0,81.0,1.8,5.4,Яр.пшеница мягкая,Калуга,4.98,1.385,78546.955,0.0,1.3,10.172,-3.5950000000000006
1525,2023,40.13.11.015.00,158.0,101.0,2.2,5.7,Яр.пшеница мягкая,Калуга,4.98,2.145,110641.51499999998,0.0,1.55,12.076,-2.8350000000000004
1526,2023,40.13.11.016.00,77.0,107.0,1.7,4.6,Яр.пшеница мягкая,Калуга,4.98,1.245,10477.135,0.0,0.48,1.67,-3.7350000000000003
1527,2023,40.13.11.017.01,64.33,95.0,1.67,4.9,Яр.пшеница мягкая,Калуга,4.98,1.855,824128.52,0.0,4.23,32.96,-3.1250000000000004
1528,2023,40.13.11.018.01,61.0,74.0,1.3,4.4,Яр.пшеница мягкая,Калуга,4.98,1.63,216233.55000000002,0.0,2.17,16.884,-3.3500000000000005
1529,2023,40.13.11.019.00,45.0,67.0,1.5,4.95,Яр.пшеница мягкая,Калуга,4.98,1.59,0.0,0.0,0.0,0.0,-3.3900000000000006
1530,2023,40.13.11.021.00,33.0,64.0,1.6,5.0,Яр.пшеница мягкая,Калуга,4.98,1.885,195335.89,0.0,2.05,16.05,-3.0950000000000006
1531,2023,40.13.11.022.00,27.5,89.0,1.5,4.5,Яр.пшеница мягкая,Калуга,4.98,1.44,1317583.7999999998,0.0,5.34,41.676,-3.5400000000000005
1532,2023,40.13.11.023.00,105.0,130.0,1.6,4.8,Яр.пшеница мягкая,Калуга,4.98,1.78,20647.4,0.0,0.66,2.34,-3.2
1533,2023,40.13.11.030.00,43.0,84.0,1.8,5.3,Яр.пшеница мягкая,Калуга,4.98,3.7,859229.355,0.0,4.32,33.656000000000006,-1.2800000000000002
1534,2023,40.13.11.031.00,73.0,78.0,1.8,4.6,Яр.пшеница мягкая,Калуга,4.98,1.68,3214.305,0.0,0.26,2.058,-3.3000000000000007
1535,2023,40.13.11.032.00,38.0,97.0,1.9,4.9,Яр.пшеница мягкая,Калуга,4.98,2.0667377666248434,820076.8900000001,0.0,4.21,18.381999999999998,-2.913262233375157
1536,2023,40.13.11.033.01,25.0,106.0,1.75,4.4,Яр.пшеница мягкая,Калуга,4.98,2.255,837365.275,0.0,4.26,33.226,-2.7250000000000005
1537,2023,40.13.11.039.00,37.0,86.0,1.7,4.9,Яр.пшеница мягкая,Калуга,4.98,4.07,28786.39,0.0,0.79,6.162000000000001,-0.9100000000000001
1538,2023,40.13.11.040.00,53.0,87.0,1.9,4.9,Яр.пшеница мягкая,Калуга,4.98,4.46,65804.095,0.0,1.2,9.314,-0.5200000000000005
1539,2023,40.13.11.044.00,38.0,97.0,1.8,4.2,Яр.пшеница мягкая,Калуга,4.98,3.1599999999999997,392246.89,0.0,2.91,10.205,-1.8200000000000007
1540,2023,40.13.13.001.00,108.0,98.0,1.9,5.1,Люцерна пр.лет корм,Калуга,4.4,0.8700000000000001,0.0,0.0,0.0,0.0,-3.5300000000000002
1541,2023,40.13.13.002.00,169.0,95.0,1.8,5.1,Люцерна пр.лет корм,Калуга,4.4,0.785,0.0,0.0,0.0,0.0,-3.615
1542,2023,40.13.13.003.00,117.0,72.0,2.0,5.3,Люцерна пр.лет корм,Калуга,4.4,0.98,0.0,0.0,0.0,0.0,-3.4200000000000004
1543,2023,40.13.13.004.00,50.0,65.0,1.9,4.9,Люцерна пр.лет корм,Калуга,4.4,0.8033333333333331,0.0,0.0,0.0,0.0,-3.596666666666667
1544,2023,40.13.13.005.00,66.0,83.0,2.0,4.9,Люцерна пр.лет корм,Калуга,4.4,1.1933333333333334,0.0,0.0,0.0,0.0,-3.206666666666667
1545,2023,40.13.13.006.00,44.0,76.0,2.4,5.1,Люцерна пр.лет корм,Калуга,4.4,1.09,0.0,0.0,0.0,0.0,-3.3100000000000005
1546,2023,40.13.13.007.00,76.0,48.0,1.8,4.6,Люцерна пр.лет корм,Калуга,4.4,0.8933333333333333,0.0,0.0,0.0,0.0,-3.506666666666667
1547,2023,40.13.13.008.00,150.0,73.0,1.9,4.6,Люцерна пр.лет корм,Калуга,4.4,0.9866666666666667,0.0,0.0,0.0,0.0,-3.4133333333333336
1548,2023,40.13.13.009.00,56.0,86.0,2.0,4.5,Люцерна пр.лет корм,Калуга,4.4,0.9066666666666666,0.0,0.0,0.0,0.0,-3.4933333333333336
1549,2023,40.13.13.010.00,109.0,94.0,2.0,4.7,Люцерна пр.лет корм,Калуга,4.4,0.6266666666666667,0.0,0.0,0.0,0.0,-3.7733333333333334
1550,2023,40.13.13.011.00,103.0,97.0,2.2,4.7,Люцерна пр.лет корм,Калуга,4.4,0.44000000000000006,0.0,0.0,0.0,0.0,-3.9600000000000004
1551,2023,40.13.13.012.00,34.0,72.0,2.1,4.5,Люцерна пр.лет корм,Калуга,4.4,0.73,0.0,0.0,0.0,0.0,-3.6700000000000004
1552,2023,40.13.13.013.00,99.0,100.0,1.7,4.5,Люцерна пр.лет корм,Калуга,4.4,0.5566666666666668,0.0,0.0,0.0,0.0,-3.8433333333333337
1553,2023,40.13.13.014.00,43.0,70.0,2.1,4.7,Люцерна пр.лет корм,Калуга,4.4,0.52,0.0,0.0,0.0,0.0,-3.8800000000000003
1554,2023,40.13.13.015.00,54.0,89.0,2.0,4.9,Люцерна пр.лет корм,Калуга,4.4,0.61,0.0,0.0,0.0,0.0,-3.7900000000000005
1555,2023,40.13.13.016.00,108.0,128.0,2.5,4.6,Люцерна пр.лет корм,Калуга,4.4,1.4766666666666668,0.0,0.0,0.0,0.0,-2.923333333333334
1556,2023,40.13.13.017.00,60.0,88.0,1.7,4.6,Люцерна пр.лет корм,Калуга,4.4,0.5566666666666666,0.0,0.0,0.0,0.0,-3.8433333333333337
1557,2023,40.14.03.001.00,45.0,53.0,3.6,5.0,Люцерна пр.лет корм,Калуга,4.4,0.135,0.0,0.0,0.0,0.0,-4.265000000000001
1558,2023,40.14.03.002.00,40.0,102.0,2.4,4.9,Люцерна пр.лет корм,Калуга,4.4,0.56,0.0,0.0,0.0,0.0,-3.8400000000000003
1559,2023,40.14.03.003.00,47.0,43.0,2.2,5.9,Люцерна пр.лет корм,Калуга,4.4,0.56,0.0,0.0,0.0,0.0,-3.8400000000000003
1560,2023,40.14.03.004.00,61.0,59.0,1.6,5.7,Люцерна пр.лет корм,Калуга,4.4,0.56,0.0,0.0,0.0,0.0,-3.8400000000000003
1561,2023,40.14.03.005.00,57.0,61.0,1.9,5.8,Кукуруза силос,Калуга,7.65,5.76,130864.305,0.0,32.11,19.27,-1.8900000000000006
1562,2023,40.14.03.006.00,48.0,85.0,1.8,4.5,Кукуруза силос,Калуга,7.65,6.1,168118.26,0.0,0.0,25.74,-1.5500000000000007
1563,2023,40.14.03.007.00,81.0,69.0,1.4,4.9,Кукуруза силос,Калуга,7.65,6.83,268650.975,0.0,0.0,23.01,-0.8200000000000003
1564,2023,40.14.03.008.00,43.0,72.0,1.7,5.6,Кукуруза силос,Калуга,7.65,7.15,234157.12,0.0,0.0,21.48,-0.5
1565,2023,40.14.03.009.00,28.0,92.0,1.4,4.6,Кукуруза силос,Калуга,7.65,8.39,155560.745,0.0,0.0,17.51,0.7400000000000002
1566,2023,40.14.03.010.00,29.0,82.0,1.4,5.5,Кукуруза силос,Калуга,7.65,6.09,36529.89,0.0,16.97,10.18,-1.5600000000000005
1567,2023,40.14.03.011.00,30.0,74.0,1.9,5.0,Кукуруза силос,Калуга,7.65,3.78,64867.395,0.0,22.61,13.56,-3.8700000000000006
1568,2023,40.14.03.012.00,68.0,63.0,1.7,5.4,Кукуруза силос,Калуга,7.65,8.35,131607.1,0.0,32.2,19.32,0.6999999999999993
1569,2023,40.14.03.013.00,37.0,79.0,1.6,5.0,Кукуруза силос,Калуга,7.65,6.32,225451.6,0.0,42.15,25.29,-1.33
1570,2023,40.14.03.014.00,35.0,68.0,1.6,4.4,Кукуруза силос,Калуга,7.65,8.67,9315.33,0.0,8.57,5.14,1.0199999999999996
1571,2023,40.14.03.015.00,68.0,58.0,1.5,5.9,Кукуруза силос,Калуга,7.65,5.78,56711.14,0.0,21.14,12.69,-1.87
1573,2023,40.14.03.017.00,182.0,86.0,1.5,6.6,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.85,43869.4,0.0,0.0,12.54,-2.9499999999999997
1574,2023,40.14.03.018.00,46.0,75.0,2.0,4.4,Люцерна пр.лет корм,Калуга,4.4,0.53,0.0,0.0,0.0,0.0,-3.87
1575,2023,40.14.03.019.00,110.0,56.0,2.2,5.0,Люцерна пр.лет корм,Калуга,4.4,1.01,0.0,0.0,0.0,0.0,-3.3900000000000006
1576,2023,40.14.03.020.00,34.0,69.0,1.8,4.8,Кукуруза силос,Калуга,7.65,6.78,270170.495,0.0,0.0,32.63,-0.8700000000000001
1577,2023,40.14.03.021.00,18.0,66.0,1.6,4.5,Кукуруза силос,Калуга,7.65,7.88,63754.77,0.0,0.0,15.85,0.22999999999999954
1578,2023,40.14.03.022.00,32.0,71.0,2.0,4.8,Кукуруза силос,Калуга,7.65,7.499999999999999,296431.47500000003,0.0,68.34,41.0,-0.15000000000000124
1579,2023,40.14.03.023.00,29.0,60.0,1.6,4.5,Кукуруза силос,Калуга,7.65,7.620000000000001,48714.08,0.0,22.97,13.78,-0.02999999999999936
1580,2023,40.14.03.024.00,30.0,60.0,2.1,4.7,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.475,51533.05,0.0,0.0,13.595,-3.3249999999999997
1581,2023,40.14.03.025.00,36.0,49.0,4.6,5.0,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.385,74630.61,0.0,0.0,16.35,-3.415
1582,2023,40.14.03.026.00,36.0,61.0,1.7,4.9,Люцерна пр.лет корм,Калуга,4.4,1.0833333333333335,0.0,0.0,0.0,0.0,-3.316666666666667
1584,2023,40.14.03.028.00,78.0,49.0,1.5,4.8,Люцерна пр.лет корм,Калуга,4.4,0.4166666666666667,0.0,0.0,0.0,0.0,-3.983333333333334
1585,2023,40.14.03.029.00,138.0,59.0,2.0,5.4,Люцерна пр.лет корм,Калуга,4.4,0.7399999999999999,0.0,0.0,0.0,0.0,-3.6600000000000006
1586,2023,40.14.03.030.00,132.0,100.0,2.1,5.4,Люцерна пр.лет корм,Калуга,4.4,0.8966666666666666,0.0,0.0,0.0,0.0,-3.503333333333334
1587,2023,40.14.03.031.00,73.0,54.0,1.5,5.1,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,2.02,357903.12,0.0,0.0,35.81,-2.78
1588,2023,40.14.03.032.00,31.0,62.0,1.4,4.3,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.325,117390.33,0.0,0.0,20.515,-3.4749999999999996
1589,2023,40.14.03.033.00,55.0,115.0,1.7,6.0,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,2.73,7312.5,0.0,0.0,5.125,-2.07
1590,2023,40.14.03.034.00,55.0,62.0,1.7,4.6,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.3,344792.5,0.0,0.0,35.155,-3.5
1591,2023,40.14.03.035.00,36.0,110.0,1.2,4.1,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.88,10860.15,0.0,0.0,6.239999999999999,-2.92
1592,2023,40.14.03.036.00,60.0,56.0,1.8,6.0,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,3.1,2505.37,0.0,0.0,3.0,-1.6999999999999997
1593,2023,40.14.03.037.00,185.0,81.0,1.9,6.1,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,2.27,48926.8,0.0,0.0,13.24,-2.53
1594,2023,40.14.03.038.00,41.0,81.0,1.9,5.0,Кукуруза силос,Калуга,7.65,8.65,110627.11,0.0,0.0,50.19,1.0
1595,2023,40.14.05.001.00,37.0,60.0,2.1,5.3,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.26,267007.31,0.0,0.0,0.0,-3.54
1596,2023,40.14.05.002.00,19.0,54.0,1.7,4.3,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.9299999999999999,810713.92,0.0,0.0,0.0,-3.87
1597,2023,40.14.05.003.00,16.0,56.0,1.6,4.2,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.195,489296.93,0.0,0.0,0.0,-3.6049999999999995
1598,2023,40.14.05.004.00,40.0,45.0,1.8,4.2,Оз.пшеница мягкая,Калуга,4.9,1.52,932447.835,0.0,4.38,56.94142857142857,-3.3800000000000003
1599,2023,40.14.05.005.00,51.0,62.0,2.0,4.8,Кукуруза силос,Калуга,7.65,4.19,473830.5,0.0,61.1,36.66,-3.46
1600,2023,40.14.05.006.00,37.0,52.0,1.6,5.5,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.995,1146.72,0.0,0.0,0.0,-3.8049999999999997
1601,2023,40.14.05.007.00,50.0,133.0,1.4,5.5,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.075,1146.72,0.0,0.0,0.0,-3.7249999999999996
1602,2023,40.14.05.008.00,14.0,50.0,1.6,4.0,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.36,10274.17,0.0,0.0,0.0,-4.4399999999999995
1603,2023,40.14.05.009.00,14.0,56.0,1.7,4.6,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.09,9260.37,0.0,0.0,0.0,-3.71
1604,2023,40.14.05.010.00,29.0,54.0,1.8,4.0,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.16,353550.93,0.0,0.0,0.0,-3.6399999999999997
1605,2023,40.14.05.011.00,35.0,49.0,1.7,4.0,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.32,693909.27,0.0,0.0,0.0,-3.4799999999999995
1606,2023,40.14.05.012.00,33.0,49.0,1.9,4.5,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.255,83409.16,0.0,0.0,0.0,-3.545
1607,2023,40.14.05.013.00,17.0,48.0,2.1,5.3,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,1.255,26658.11,0.0,0.0,0.0,-3.545
1608,2023,40.14.05.014.00,56.0,61.0,2.0,5.1,Кукуруза силос,Калуга,7.65,4.17,371562.135,0.0,54.11,32.46,-3.4800000000000004
1609,2023,40.14.05.015.01,18.0,47.0,1.6,4.2,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.825,5089450.11,0.0,0.0,0.0,-3.9749999999999996
1610,2023,40.14.05.016.00,34.0,48.0,1.5,5.0,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.87,1153591.95,0.0,0.0,0.0,-3.9299999999999997
1611,2023,40.14.05.017.00,40.0,75.0,1.3,4.6,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.6399999999999999,218849.92,0.0,0.0,0.0,-4.16
1612,2023,40.14.05.018.00,206.0,135.0,2.3,4.6,Люцерна пр.лет корм,Калуга,4.4,1.1840000000000002,0.0,0.0,0.0,0.0,-3.216
1613,2023,40.14.05.019.00,54.0,104.0,1.7,5.1,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.9949999999999999,1712270.465,0.0,0.0,0.0,-3.8049999999999997
1614,2023,40.14.05.020.00,54.0,120.0,1.9,4.5,Кукуруза силос,Калуга,7.65,8.47,22185.5,0.0,13.22,7.93,0.8200000000000003
1615,2023,40.14.05.025.00,71.0,134.0,1.7,5.1,Кукуруза силос,Калуга,7.65,3.96,949385.9933333333,0.0,124.01,74.4,-3.6900000000000004
1616,2023,40.14.05.026.00,35.0,150.0,2.7,4.6,Кукуруза силос,Калуга,7.65,6.55,1203093.55,0.0,135.06,81.03,-1.1000000000000005
1617,2023,40.14.05.027.01,54.0,126.0,2.7,5.2,Кукуруза силос,Калуга,7.65,4.4,5263995.42,0.0,152.35,91.4,-3.25
1618,2023,40.14.05.028.00,6.0,52.0,1.6,4.1,Кукуруза силос,Калуга,7.65,2.7,62136.44500000001,0.0,22.13,13.27,-4.95
1619,2023,40.14.05.029.00,17.0,61.0,1.5,4.2,Кукуруза силос,Калуга,7.65,3.44,222540.34,0.0,41.87,25.13,-4.210000000000001
1620,2023,40.14.05.030.00,33.0,73.0,1.7,4.0,Кукуруза силос,Калуга,7.65,3.02,71833.905,0.0,23.79,14.27,-4.630000000000001
1621,2023,40.14.05.031.00,38.0,68.0,1.7,4.4,Кукуруза силос,Калуга,7.65,5.23,21450.0,0.0,13.0,7.8,-2.42
1622,2023,40.14.05.032.00,96.0,66.0,1.9,4.9,Кукуруза силос,Калуга,7.65,6.85,5341.07,0.0,6.49,3.89,-0.8000000000000007
1623,2023,40.14.05.033.00,258.0,79.0,1.7,6.6,Кукуруза силос,Калуга,7.65,7.51,1622.16,0.0,3.58,2.15,-0.14000000000000057
1624,2023,40.14.05.034.00,91.0,83.0,2.0,5.9,Кукуруза силос,Калуга,7.65,9.64,3518.34,0.0,5.27,3.16,1.9900000000000002
1625,2023,40.14.05.035.00,115.0,122.0,1.2,4.5,Кукуруза силос,Калуга,7.65,6.3,86122.4,0.0,0.0,26.62,-1.3500000000000005
1626,2023,40.14.05.037.00,44.0,65.0,1.6,4.3,Кукуруза силос,Калуга,7.65,5.67,153258.72999999998,0.0,34.75,20.85,-1.9800000000000004
1627,2023,40.14.05.038.00,13.0,50.0,1.5,4.9,Люцерна пр.лет корм,Калуга,4.4,1.41,4141343.05,0.0,0.0,0.0,-2.99
1628,2023,40.14.05.040.00,69.0,97.0,2.1,5.9,Яр.пшеница мягкая,Калуга,4.6,1.636666666666667,20249.915,0.0,13.33,7.220000000000001,-2.963333333333333
1629,2023,40.14.05.041.00,135.0,102.0,2.0,5.5,Яр.пшеница мягкая,Калуга,4.6,1.8800000000000001,118348.0,0.0,27.17,14.7225,-2.7199999999999998
1630,2023,40.14.05.042.00,83.0,53.0,2.3,5.9,Кукуруза силос,Калуга,7.65,7.0,68877.9,0.0,11.985000000000001,8.1975,-0.6500000000000004
1631,2023,40.14.05.043.00,18.0,54.0,1.9,4.2,Яр.пшеница мягкая,Калуга,4.6,1.1933333333333331,562352.96,0.0,5.38,29.132499999999997,-3.4066666666666663
1632,2023,40.14.05.044.01,20.0,55.0,1.8,4.0,Яр.пшеница мягкая,Калуга,4.6,1.0071522309711287,65000.0,0.0,1.63,8.79,-3.5928477690288707
1633,2023,40.14.05.046.00,19.0,49.0,1.8,4.4,Яр.пшеница мягкая,Калуга,4.6,1.2666666666666666,379891.21499999997,0.0,4.51,24.4175,-3.333333333333333
1634,2023,40.14.05.047.00,49.0,92.0,2.2,4.4,Кукуруза силос,Калуга,7.65,5.07,1141816.955,0.0,95.47,57.28,-2.58
1635,2023,40.14.05.048.00,50.0,74.0,1.9,5.2,Оз.пшеница мягкая,Калуга,4.9,1.3199999999999998,53941.795,0.0,1.05,6.183999999999999,-3.5800000000000005
1636,2023,40.14.05.049.00,31.0,52.0,2.0,4.9,Оз.пшеница мягкая,Калуга,4.9,1.2533333333333334,449900.57,0.0,3.35,19.544,-3.646666666666667
1637,2023,40.14.05.050.00,32.0,75.0,1.7,5.2,Оз.пшеница мягкая,Калуга,4.9,1.41,344611.8,0.0,2.94,17.107999999999997,-3.49
1638,2023,40.14.05.051.00,124.0,115.0,1.8,5.1,Кукуруза силос,Калуга,7.65,7.85,1927.43,0.0,3.73,2.24,0.1999999999999993
1639,2023,40.14.06.001.00,43.0,62.0,2.0,5.0,Оз.пшеница мягкая,Калуга,4.9,1.7833333333333334,2149026.893333333,0.0,10.675,53.896,-3.116666666666667
1640,2023,40.14.06.002.00,21.0,50.0,2.1,4.4,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.5475000000000001,54153.85,0.0,0.0,0.0,-4.2524999999999995
1641,2023,40.14.06.003.00,44.0,54.0,2.2,4.6,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.245,1352254.81,0.0,0.0,0.0,-4.555
1642,2023,40.14.06.004.00,20.0,52.0,1.9,4.1,Оз.пшеница мягкая,Калуга,4.9,1.0333333333333332,120244.79999999999,0.0,2.035,11.984,-3.866666666666667
1643,2023,40.14.06.005.00,37.0,48.0,1.9,5.1,Оз.пшеница мягкая,Калуга,4.9,1.4933333333333334,999579.7250000001,0.0,6.975,34.316,-3.406666666666667
1644,2023,40.14.06.006.00,28.0,62.0,1.6,4.5,Оз.пшеница мягкая,Калуга,4.9,1.58,559487.255,0.0,9.195,35.045,-3.3200000000000003
1645,2023,40.14.06.007.00,79.0,53.0,2.0,5.0,Люцерна пр.лет корм,Калуга,4.4,1.04,0.0,0.0,0.0,0.0,-3.3600000000000003
1646,2023,40.14.06.008.00,48.0,57.0,1.7,4.7,Оз.пшеница мягкая,Калуга,4.9,1.6133333333333335,284577.445,0.0,6.095,23.2,-3.286666666666667
1647,2023,40.14.06.009.00,113.0,78.0,2.0,4.6,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.635,2537091.7,0.0,0.0,0.0,-4.165
1648,2023,40.14.06.010.00,89.0,115.0,1.7,4.8,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.96,320595.03,0.0,0.0,0.0,-3.84
1649,2023,40.14.06.011.00,55.0,73.0,2.0,4.6,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.775,437470.81,0.0,0.0,0.0,-4.0249999999999995
1650,2023,40.14.06.012.00,220.0,71.0,1.9,5.8,Люцерна пр.лет корм,Калуга,4.4,1.98,0.0,0.0,0.0,0.0,-2.4200000000000004
1651,2023,40.14.06.013.00,115.0,92.0,1.7,5.0,Люцерна пр.лет корм,Калуга,4.4,1.69,0.0,0.0,0.0,0.0,-2.7100000000000004
1652,2023,40.14.06.014.00,86.0,48.0,1.9,4.8,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.7525000000000001,62292.37,0.0,0.0,0.0,-4.047499999999999
1653,2023,40.14.07.001.01,50.0,57.0,1.5,4.6,Люцерна пр.лет корм,Калуга,4.4,0.49166666666666664,0.0,0.0,0.0,0.0,-3.9083333333333337
1654,2023,40.14.07.002.01,71.0,51.0,1.2,4.8,Люцерна пр.лет корм,Калуга,4.4,0.5800000000000001,0.0,0.0,0.0,0.0,-3.8200000000000003
1655,2023,40.14.07.003.00,71.5,133.0,2.3,5.2,Кукуруза силос,Калуга,7.65,7.2,181141.72999999998,0.0,37.78,20.78,-0.4500000000000002
1657,2023,40.14.07.005.00,125.0,262.0,1.7,5.3,Кукуруза силос,Калуга,7.65,8.46,212669.6,0.0,0.0,42.61,0.8100000000000005
1658,2023,40.14.07.006.00,143.0,71.0,1.7,5.7,Яр.пшеница мягкая,Калуга,4.6,1.0733333333333333,345248.7233333333,0.0,47.019999999999996,22.330000000000002,-3.5266666666666664
1659,2023,40.14.07.007.00,231.0,65.0,1.5,5.6,Яр.пшеница мягкая,Калуга,4.6,0.8199999999999998,7475.0650000000005,0.0,5.92,3.5520000000000005,-3.78
1660,2023,40.14.07.008.00,25.0,56.0,2.6,4.8,Люцерна пр.лет корм,Калуга,4.4,0.612,0.0,0.0,0.0,0.0,-3.7880000000000003
1661,2023,40.14.07.009.00,71.0,88.0,1.6,4.8,Кукуруза силос,Калуга,7.65,7.34,15480.4,0.0,11.06,6.09,-0.3100000000000005
1663,2023,40.14.07.011.00,106.0,163.0,1.8,5.1,Кукуруза силос,Калуга,7.65,7.759999999999999,520585.0,0.0,0.0,29.33,0.10999999999999854
1664,2023,40.14.07.015.00,179.0,145.0,1.5,5.5,Кукуруза силос,Калуга,7.65,7.33,118322.93666666666,0.0,0.0,24.48,-0.3200000000000003
1665,2023,40.14.07.016.00,82.0,68.0,1.7,5.2,Кукуруза силос,Калуга,7.65,5.86,585164.38,0.0,0.0,54.72,-1.79
1666,2023,40.14.07.017.00,24.0,77.0,2.9,4.8,Яр.пшеница мягкая,Калуга,4.6,0.96,296030.1833333333,0.0,0.0,31.63333333333333,-3.6399999999999997
1667,2023,40.14.07.018.00,50.0,79.0,2.9,4.5,Яр.пшеница мягкая,Калуга,4.6,1.1166666666666667,67627.0725,0.0,2.09,12.7825,-3.483333333333333
1668,2023,40.14.07.019.01,77.5,42.0,1.35,5.15,Люцерна пр.лет корм,Калуга,4.4,0.4466666666666667,2007200.0,0.0,0.0,0.0,-3.9533333333333336
1669,2023,40.14.07.019.02,77.5,42.0,1.35,5.15,Яр.пшеница мягкая,Калуга,4.6,1.2699999999999998,720065.0966666667,0.0,61.19,31.618000000000002,-3.33
1670,2023,40.14.07.020.00,126.0,236.0,2.1,5.4,Люцерна 1 г.ж.корм,Калуга,2.13,1.4933333333333334,0.0,0.0,0.0,81.69666666666667,-0.6366666666666665
1671,2023,40.14.07.021.00,125.0,140.0,0.8,5.3,Кукуруза силос,Калуга,7.65,8.27,151292.99,0.0,0.0,11.51,0.6199999999999992
1672,2023,40.14.07.022.00,70.0,48.0,1.3,4.5,Люцерна пр.лет корм,Калуга,4.4,0.5175,0.0,0.0,0.0,0.0,-3.8825000000000003
1673,2023,40.14.07.023.00,42.0,64.5,1.3,4.4,Яр.пшеница мягкая,Калуга,4.6,0.9599999999999999,4122006.99,0.0,174.4,90.11,-3.6399999999999997
1674,2023,40.14.07.024.00,42.0,69.0,2.3,4.6,Кукуруза силос,Калуга,7.65,6.29,386068.29500000004,0.0,0.0,31.25,-1.3600000000000003
1675,2023,40.14.07.025.00,47.0,50.0,1.9,4.9,Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм,Калуга,4.8,0.66,1291434.16,0.0,0.0,0.0,-4.14
1676,2023,40.14.07.026.00,48.5,52.5,1.55,4.6,Люцерна 1 г.ж.корм,Калуга,2.13,0.4620013882461823,0.0,0.0,0.0,252.84,-1.6679986117538177
1677,2023,40.14.08.001.00,79.0,77.0,2.0,5.5,Яр.пшеница мягкая,Калуга,4.6,1.4233333333333333,10512.465,0.0,7.5,4.0575,-3.1766666666666663
