,season,field,p2o5,k2o,humus,ph,crop,region,yield_plan,yield_fact,кг_fert,л_fert,кг_pp,л_pp
785,2023,36.14.03.020.00,78.0,91.0,4.4,5.3,Кукуруза зерно,Воронеж,6.48,6.9772822693150855,3682142.2750000004,0.0,195.69,326.15333333333336
786,2023,36.14.03.021.00,152.0,95.0,3.3,5.2,Люцерна пр.лет корм,Воронеж,5.4,0.9125,0.0,0.0,0.0,0.0
787,2023,36.14.03.022.00,108.0,92.0,5.2,5.2,Кукуруза силос,Воронеж,8.1,10.43,172901.725,0.0,2.28,35.64
788,2023,36.14.03.023.00,95.0,101.0,5.3,5.1,Кукуруза силос,Воронеж,8.1,10.340450795169197,1136949.495,0.0,0.0,182.10750000000002
789,2023,36.14.03.024.00,113.0,100.0,4.8,5.2,Кукуруза зерно,Воронеж,6.48,6.679188580015027,1619189.4033333333,0.0,173.03,288.38666666666666
790,2023,36.14.03.025.00,73.0,87.0,3.7,5.0,Оз.пшеница мягкая,Воронеж,5.51,0.7973089983022069,761643.57,0.0,2.53,30.576999999999998
791,2023,36.14.03.026.00,139.0,104.0,5.2,5.2,Кукуруза силос,Воронеж,8.1,9.310732735898787,784148.4033333333,0.0,98.64,83.85
792,2023,36.14.03.027.00,115.0,94.0,5.2,5.2,Кукуруза силос,Воронеж,8.1,9.91510692724854,1283736.6733333336,0.0,5.08,79.61666666666667
793,2023,36.14.03.028.00,101.0,116.0,4.5,5.3,Кукуруза зерно,Воронеж,6.48,5.601969166082691,29567.045,0.0,18.55,21.646666666666665
794,2023,36.14.03.029.00,98.0,99.0,4.5,5.2,Оз.пшеница мягкая,Воронеж,5.51,1.1263232224850424,858913.9400000001,0.0,2.615,31.052999999999997
795,2023,36.14.03.030.00,135.0,103.0,4.2,5.3,Кукуруза зерно,Воронеж,6.48,5.24,148235.675,0.0,40.83,47.64333333333334
796,2023,36.14.03.031.00,82.0,81.0,4.1,5.2,Чечевица,Воронеж,2.19,0.8574815889310421,0.0,0.0,0.0,145.63
797,2023,36.14.03.032.00,101.0,82.0,4.3,5.0,Люцерна пр.лет корм,Воронеж,5.4,0.52,0.0,0.0,0.0,0.0
798,2023,36.14.03.033.00,104.0,89.0,4.2,5.0,Кукуруза силос,Воронеж,8.1,9.036773104643737,1952337.16,0.0,142.49,237.49
799,2023,36.14.03.034.00,122.0,112.0,4.3,5.0,Лён масличный,Воронеж,1.76,1.026819675606912,2278612.76,0.0,0.0,163.58888888888887
800,2023,36.14.03.035.00,87.0,89.0,4.3,5.2,Кукуруза зерно,Воронеж,6.48,5.932583862194017,938540.265,0.0,143.39000000000001,167.29333333333332
801,2023,36.14.03.036.00,68.0,88.0,5.1,5.1,Чечевица,Воронеж,2.19,0.5418330605564649,0.0,0.0,0.0,107.70833333333333
802,2023,36.14.03.037.00,110.0,88.0,3.9,4.9,Кукуруза силос,Воронеж,8.1,10.235859312549959,2092348.0233333334,0.0,0.0,221.17666666666665
803,2023,36.14.03.038.00,105.0,98.0,4.7,5.0,Кукуруза силос,Воронеж,8.1,9.179941108235925,1839221.4549999998,0.0,145.69,242.82000000000002
804,2023,36.14.03.039.00,93.0,87.0,4.7,5.3,Лён масличный,Воронеж,1.76,1.1398404349103732,2468751.06,0.0,0.0,196.7422222222222
805,2023,36.14.03.040.00,88.0,97.0,4.2,5.0,Кукуруза зерно,Воронеж,6.48,5.616663160662634,206208.42,0.0,49.44,57.68666666666667
806,2023,36.14.03.041.00,45.0,62.0,3.5,4.9,Чечевица,Воронеж,2.19,0.548781838316722,0.0,0.0,0.0,146.74
807,2023,36.14.03.042.00,80.0,80.0,4.5,5.2,Чечевица,Воронеж,2.19,0.5466030814380044,0.0,0.0,0.0,114.05199999999999
808,2023,36.14.03.043.01,106.0,112.0,4.9,5.1,Чечевица,Воронеж,2.19,0.885,0.0,0.0,0.0,38.22
809,2023,36.14.03.043.02,106.0,112.0,4.9,5.1,Чечевица,Воронеж,2.2,0.7749142431021626,0.0,0.0,0.0,38.3925
810,2023,36.14.03.044.00,95.0,88.0,4.2,4.8,Кукуруза зерно,Воронеж,6.48,7.55343021636178,934863.2533333333,0.0,0.0,158.66
811,2023,36.14.03.045.00,86.0,90.0,4.6,5.2,Кукуруза силос,Воронеж,8.1,10.329619653054628,703187.5666666668,0.0,0.0,161.674
812,2023,36.14.03.046.00,113.0,113.0,4.5,4.9,Лён масличный,Воронеж,1.76,1.1606912991656733,1517628.88,0.0,23.56,175.58875
813,2023,36.14.03.047.00,85.0,84.0,4.8,5.0,Кукуруза зерно,Воронеж,6.48,4.739929623113252,1769145.6,0.0,140.39,163.79
814,2023,36.14.03.048.00,59.0,75.0,4.0,4.9,Чечевица,Воронеж,2.19,0.5813365990202939,0.0,0.0,0.0,117.444
815,2023,36.14.03.049.00,63.0,63.0,4.2,5.0,Чечевица,Воронеж,2.19,0.5736934894849516,0.0,0.0,0.0,128.942
816,2023,36.14.03.050.00,99.0,115.0,4.4,4.9,Чечевица,Воронеж,2.19,0.6053759011328528,0.0,0.0,0.0,132.25166666666667
817,2023,36.14.03.051.00,117.0,110.0,3.9,4.9,Лён масличный,Воронеж,1.8,1.2126608436301662,1009001.35,0.0,14.65,113.20666666666666
818,2023,36.14.03.052.00,107.0,116.0,4.3,5.0,Оз.пшеница мягкая,Воронеж,5.5,2.4399839943090877,1576591.5,0.0,3.705,65.63
819,2023,36.14.03.053.00,67.0,68.0,4.6,4.9,Кукуруза зерно,Воронеж,6.48,6.377232048481432,1438674.385,0.0,184.48,215.23666666666668
820,2023,36.14.03.054.00,67.0,87.0,4.6,4.9,Чечевица,Воронеж,2.19,0.5695402093210484,0.0,0.0,0.0,181.51399999999998
821,2023,36.14.03.055.00,84.0,81.0,4.8,5.0,Лён масличный,Воронеж,1.76,1.14,224108.36,0.0,6.47,50.02222222222222
822,2023,36.14.03.056.00,160.0,115.0,4.3,4.9,Лён масличный,Воронеж,1.76,1.3888854449179906,700746.54,214281.98,12.08,93.29222222222222
823,2023,36.14.03.057.00,84.0,105.0,4.6,4.9,Лён масличный,Воронеж,1.76,1.158996155489107,1781091.33,0.0,0.0,135.34444444444443
824,2023,36.14.03.058.00,87.0,106.0,4.5,5.3,Чечевица,Воронеж,2.19,0.3413942140118509,58876.270000000004,0.0,0.0,232.92000000000002
825,2023,36.14.04.002.00,102.0,253.0,6.8,5.7,Кукуруза зерно,Воронеж,7.5,6.56024605024605,1214449.75,0.0,0.0,200.77
826,2023,36.14.04.003.00,64.0,200.0,5.2,6.1,Кукуруза зерно,Воронеж,7.5,6.0444100009225945,2392755.856666667,0.0,17.63,70.73333333333333
827,2023,36.14.04.004.00,89.0,202.0,5.4,6.1,Кукуруза зерно,Воронеж,7.5,6.978651654537965,1080290.55,0.0,38.82,44.975
828,2023,36.14.04.005.00,54.0,144.0,6.3,5.8,Кукуруза зерно,Воронеж,7.5,6.171059477356038,1030131.8500000001,0.0,0.0,126.42999999999999
829,2023,36.14.04.006.00,89.0,206.0,6.3,5.8,Кукуруза зерно,Воронеж,7.5,5.407187673823562,1046510.1599999999,0.0,0.0,119.97500000000001
830,2023,36.14.04.007.00,73.0,172.0,6.4,5.6,Кукуруза зерно,Воронеж,7.5,7.482697870484773,2966073.33,0.0,0.0,205.695
831,2023,36.14.04.010.00,114.0,177.0,5.3,6.0,Кукуруза зерно,Воронеж,7.5,7.650551841843265,674787.225,2735.04,7.300000000000001,105.11500000000001
832,2023,36.14.04.011.00,44.0,166.0,6.2,6.9,Кукуруза зерно,Воронеж,7.5,8.09,10067.2,94.61,0.91,13.155
833,2023,36.14.04.012.00,56.0,178.0,6.6,6.2,Кукуруза зерно,Воронеж,7.5,4.8,9637.18,90.55,0.9,12.870000000000001
834,2023,36.14.04.014.00,63.0,147.0,4.4,6.2,Кукуруза зерно,Воронеж,7.5,4.44,1588200.5150000001,0.0,0.42,148.58857142857144
835,2023,36.14.04.015.00,100.0,197.0,4.8,6.2,Кукуруза зерно,Воронеж,7.5,6.77,635649.3200000001,0.0,7.7,110.61500000000001
836,2023,36.14.04.016.00,94.0,160.0,5.0,5.9,Кукуруза зерно,Воронеж,7.5,3.9636177002446553,1780832.84,0.0,3.67,124.25
837,2023,36.14.04.017.00,59.0,106.0,5.4,5.6,Оз.пшеница мягкая,Воронеж,5.6,2.365,6036.4,0.0,0.605,15.19
838,2023,36.14.04.018.00,72.0,113.0,4.5,5.9,Оз.пшеница мягкая,Воронеж,5.6,1.0851631333634042,23804.252500000002,0.0,1.19,29.76307692307692
839,2023,36.14.04.021.00,114.0,133.0,4.3,5.6,Оз.пшеница мягкая,Воронеж,5.6,1.09813549507817,2843.2725,0.0,0.315,7.726923076923077
840,2023,36.14.04.022.00,101.0,136.0,4.9,6.1,Оз.пшеница мягкая,Воронеж,5.6,0.9810134436401241,890.6225000000001,0.0,0.16999999999999998,4.3246153846153845
841,2023,36.14.04.023.00,130.0,107.0,5.0,6.1,Кукуруза силос,Воронеж,7.5,98.8,2070630.22,0.0,28.273333333333337,132.62
842,2023,36.14.04.024.00,113.0,127.0,5.5,5.2,Оз.пшеница мягкая,Воронеж,5.6,2.39,875.6674999999999,0.0,0.485,12.201538461538462
843,2023,36.14.04.025.00,137.5,148.5,3.45,6.45,Кукуруза силос,Воронеж,7.5,5.57,17340.2,0.0,0.0,18.4675
844,2023,36.14.04.028.00,72.0,172.0,4.9,5.4,Кукуруза зерно,Воронеж,7.5,2.6996479534359747,986319.9550000001,0.0,4.16,131.55
845,2023,36.14.04.029.00,69.0,123.0,4.7,6.3,Кукуруза силос,Воронеж,7.5,5.01,186401.465,369.49,1.6800000000000002,43.776
846,2023,36.14.04.030.00,78.0,154.0,5.2,5.5,Кукуруза зерно,Воронеж,7.5,6.745359281437126,2349369.36,0.0,0.0,209.458
847,2023,36.14.04.031.00,111.0,174.0,5.9,6.0,Оз.пшеница мягкая,Воронеж,5.6,2.259153248195447,189494.55,0.0,7.3,85.90714285714284
848,2023,36.14.04.032.00,144.0,172.0,5.5,5.9,Кукуруза силос,Воронеж,7.5,150.78566729576704,894184.2650000001,0.0,39.53,22.503333333333334
849,2023,36.14.04.033.00,104.0,158.0,5.0,6.2,Кукуруза силос,Воронеж,7.5,143.83260090028227,1954150.49,0.0,69.865,39.76
850,2023,36.14.04.034.00,79.5,149.5,5.6,6.3,Люцерна пр.лет корм,Воронеж,5.1,0.526631915806143,367832.46,0.0,6.57,155.42
851,2023,36.14.04.035.00,114.0,215.0,5.5,6.2,Люцерна пр.лет корм,Воронеж,5.1,0.7267489805165382,530186.55,0.0,5.73,135.82
852,2023,36.14.04.036.00,86.0,99.0,4.6,6.2,Кукуруза зерно,Воронеж,7.5,5.9348332960393835,908724.225,0.0,116.19,26.14
853,2023,36.14.04.038.00,61.0,115.0,4.6,6.1,Оз.пшеница мягкая,Воронеж,5.6,0.6070696103269393,5262.342500000001,0.0,2.97,50.108
854,2023,36.14.04.039.00,83.0,163.0,4.6,5.5,Кукуруза зерно,Воронеж,7.5,3.479450474898236,154463.695,1641.7,1.44,48.50500000000001
855,2023,36.14.04.040.00,85.0,152.0,5.5,6.0,Кукуруза силос,Воронеж,7.5,6.325122838944496,2670763.6925,0.0,0.0,256.938
856,2023,36.14.04.041.01,104.0,98.0,6.1,5.6,Люцерна пр.лет корм,Воронеж,5.1,1.1600984385607604,0.0,0.0,0.0,0.0
857,2023,36.14.04.041.02,104.0,98.0,6.1,5.6,Эсп.+костр.пр.лет корм,Воронеж,4.0,0.0,0.0,0.0,0.0,0.0
858,2023,36.14.04.042.01,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,3.768452926208652,690182.466,0.0,5.273333333333334,61.92785714285714
859,2023,36.14.04.042.02,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,0.0,626.55,0.0,0.15666666666666665,1.8471428571428572
860,2023,36.14.04.042.03,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.73,509.434,0.0,0.14,1.667857142857143
861,2023,36.14.04.042.04,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.7,548.8,0.0,0.15,1.7314285714285715
862,2023,36.14.04.042.05,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.49,589.6279999999999,0.0,0.15666666666666665,1.7935714285714286
863,2023,36.14.04.042.06,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.23,569.028,0.0,0.15333333333333332,1.7635714285714283
864,2023,36.14.04.042.07,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,6.05,509.434,0.0,0.14,1.667857142857143
865,2023,36.14.04.042.08,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.15,791.4720000000001,0.0,0.17666666666666667,2.0785714285714287
866,2023,36.14.04.042.09,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,4.9,773.52,0.0,0.17666666666666667,2.0535714285714284
867,2023,36.14.04.042.10,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.15,787.7860000000001,0.0,0.17666666666666667,2.072142857142857
868,2023,36.14.04.042.11,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.06,682.464,0.0,0.16333333333333336,2.0100000000000002
869,2023,36.14.04.042.12,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,6.03,630.4060000000001,0.0,0.16,1.7650000000000001
870,2023,36.14.04.042.13,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.5,785.4639999999999,0.0,0.17666666666666667,2.0678571428571426
871,2023,36.14.04.042.14,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,0.0,749.908,0.0,0.17333333333333334,2.02
872,2023,36.14.04.042.15,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.82,606.4440000000001,0.0,0.17,2.0421428571428573
873,2023,36.14.04.042.16,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,5.75,709.452,0.0,0.16666666666666666,1.9692857142857143
874,2023,36.14.04.042.17,165.0,225.0,5.5,5.8,Оз.пшеница мягкая,Воронеж,5.6,6.12,670.1220000000001,0.0,0.16,1.907857142857143
875,2023,36.14.04.043.00,107.0,88.0,4.9,6.9,Люцерна 1 г.ж.корм,Воронеж,3.0,0.775,0.0,0.0,0.0,19.843333333333334
876,2023,36.14.04.044.00,94.0,149.0,5.5,5.7,Кукуруза силос,Воронеж,7.5,20.09380212591987,766173.515,0.0,0.0,86.596
877,2023,36.14.04.045.00,99.0,228.0,5.7,6.6,Люцерна пр.лет корм,Воронеж,5.1,0.5,0.0,0.0,0.0,0.0
878,2023,36.14.04.046.02,121.0,191.0,5.3,5.9,Эсп.+костр.пр.лет корм,Воронеж,4.0,0.0,0.0,0.0,0.0,0.0
879,2023,36.14.04.047.00,61.0,108.0,5.7,7.1,Кукуруза силос,Воронеж,7.5,9.14,42943.46,0.0,25.26,17.365000000000002
880,2023,36.14.04.048.00,79.0,108.0,4.8,6.0,Кукуруза силос,Воронеж,7.5,6.429421015010721,508872.26,0.0,0.0,100.03
881,2023,36.14.04.049.00,81.0,113.0,5.6,6.4,Кукуруза силос,Воронеж,7.5,5.213892799133731,2529321.86,0.0,66.5,174.95749999999998
882,2023,36.14.04.050.01,121.0,251.0,6.3,5.6,Люцерна пр.лет корм,Воронеж,5.1,1.04831877335037,121996.88,0.0,0.0,0.0
883,2023,36.14.04.050.02,121.0,251.0,6.3,5.6,Люцерна пр.лет корм,Воронеж,5.1,0.7266666666666667,10.58,0.0,0.0,0.0
884,2023,36.14.04.051.01,89.0,186.0,5.0,6.0,Люцерна пр.лет корм,Воронеж,5.1,0.706,12.3,0.0,0.0,0.0
885,2023,36.14.04.051.02,89.0,186.0,5.0,6.0,Эсп.+костр.пр.лет корм,Воронеж,4.0,0.0,0.0,0.0,0.0,0.0
886,2023,36.14.04.052.00,124.0,181.0,5.6,6.0,Люцерна пр.лет корм,Воронеж,5.1,1.0817631029267005,0.0,0.0,0.0,25.2
887,2023,36.14.04.053.01,176.0,273.0,5.5,6.6,Люцерна пр.лет корм,Воронеж,5.1,0.6517218225419664,0.0,0.0,0.0,9.22
888,2023,36.14.04.053.02,176.0,273.0,5.5,6.6,Люцерна пр.лет корм,Воронеж,5.1,0.933419491330543,0.0,0.0,0.0,5.66
889,2023,36.14.04.054.00,72.0,93.0,5.0,5.9,Лён масличный,Воронеж,1.5,0.52,50711.17,0.0,2.96,78.87
890,2023,36.14.04.056.00,66.0,100.0,5.2,5.4,Оз.пшеница мягкая,Воронеж,5.6,2.616923076923077,1027321.445,23905.71,4.42,69.73777777777778
891,2023,36.14.04.057.00,98.0,124.0,5.3,6.6,Оз.пшеница мягкая,Воронеж,5.6,4.823469387755102,17463.0825,0.0,6.530000000000001,45.866
892,2023,36.14.05.001.00,56.0,137.0,6.3,5.5,Кукуруза зерно,Воронеж,7.5,5.35,329178.57,0.0,0.0,88.08999999999999
893,2023,36.14.06.001.00,37.0,75.0,5.0,5.3,Кукуруза зерно,Воронеж,7.5,2.8,56534.56999999999,0.0,0.0,27.345
894,2023,36.14.06.002.00,89.0,125.0,6.3,5.5,Кукуруза зерно,Воронеж,7.5,4.433620178041544,12458.75,0.0,0.0,18.072499999999998
895,2023,36.14.06.003.00,78.0,119.0,6.3,5.6,Кукуруза зерно,Воронеж,7.5,2.222738356498415,266963.255,0.0,0.0,60.754999999999995
896,2023,36.14.06.004.00,131.0,163.0,6.1,7.1,Кукуруза зерно,Воронеж,7.5,3.718717948717949,142365.6,0.0,0.0,34.985
897,2023,36.14.06.005.00,37.0,93.0,5.8,5.0,Кукуруза зерно,Воронеж,7.5,2.5437122969837596,20486.195,0.0,0.0,6.777500000000001
898,2023,36.14.06.006.00,73.0,115.0,6.2,5.5,Кукуруза зерно,Воронеж,7.5,5.81,301961.24,0.0,0.0,75.5575
899,2023,36.14.06.007.00,88.0,116.0,6.0,5.2,Кукуруза зерно,Воронеж,7.5,7.780000000000001,84590.525,0.0,0.0,48.745000000000005
900,2023,36.14.06.008.00,107.0,122.0,6.2,5.6,Кукуруза зерно,Воронеж,7.5,6.7,448230.25,0.0,0.0,92.0575
901,2023,36.14.06.009.00,138.0,105.0,6.2,5.6,Люцерна 1 г.ж.корм,Воронеж,3.0,1.1779976504372796,0.0,0.0,0.0,62.141999999999996
902,2023,36.14.06.010.00,114.0,116.0,6.3,5.9,Люцерна 1 г.ж.корм,Воронеж,3.0,1.0257295373665478,0.0,0.0,0.0,41.99
903,2023,36.14.06.011.00,135.0,277.0,5.9,5.8,Люцерна 1 г.ж.корм,Воронеж,3.0,1.2802022436403855,0.0,0.0,0.0,34.290000000000006
904,2023,36.14.06.012.00,120.0,112.0,6.3,5.4,Люцерна 1 г.ж.корм,Воронеж,3.0,0.8166666666666668,0.0,0.0,0.0,51.238
905,2023,36.14.06.013.00,73.0,93.0,5.9,5.8,Кукуруза зерно,Воронеж,7.5,6.130000000000001,115832.93,0.0,0.0,44.63
906,2023,36.14.06.014.00,81.0,86.0,5.5,6.4,Кукуруза зерно,Воронеж,7.5,5.612702893436838,91358.95499999999,0.0,0.0,49.368
907,2023,36.14.06.015.00,96.0,91.0,5.7,6.0,Кукуруза силос,Воронеж,7.5,7.189606674612635,297406.625,0.0,0.0,63.626666666666665
908,2023,36.14.06.016.00,106.0,98.0,5.6,6.4,Соя,Воронеж,2.5,2.0465171898355754,494259.26,0.0,0.7383333333333333,63.940909090909095
909,2023,36.14.06.017.00,99.0,88.0,6.0,6.2,Люцерна 1 г.ж.корм,Воронеж,3.0,0.9451154127992184,0.0,0.0,0.0,118.168
910,2023,36.14.06.018.00,72.0,75.0,6.0,6.8,Люцерна пр.лет корм,Воронеж,5.1,0.42288374205267937,0.0,0.0,0.0,0.0
911,2023,36.14.06.019.00,62.0,119.0,5.5,6.5,Оз.пшеница мягкая,Воронеж,5.6,1.7352911562342674,46218.03666666666,0.0,1.0699999999999998,27.118000000000002
912,2023,36.14.06.020.00,135.0,147.0,5.0,7.0,Оз.пшеница мягкая,Воронеж,5.6,3.3099999999999996,6325.66,0.0,0.245,6.274
913,2023,36.14.06.021.00,81.0,68.0,4.7,7.1,Люцерна пр.лет корм,Воронеж,5.1,0.30011723329425555,0.0,0.0,0.0,0.0
914,2023,36.14.06.022.00,93.0,78.0,5.8,7.1,Люцерна пр.лет корм,Воронеж,5.1,0.49877085162423174,0.0,0.0,0.0,0.0
915,2023,36.14.06.023.00,105.0,147.0,5.8,6.1,Лён масличный,Воронеж,1.5,1.1,178828.35,0.0,6.77,95.8409090909091
916,2023,36.14.06.024.00,69.0,71.0,5.7,6.6,Лён масличный,Воронеж,1.5,1.22,64929.4,0.0,4.3,55.103333333333325
917,2023,36.14.06.025.00,117.0,129.0,6.4,6.5,Лён масличный,Воронеж,1.5,1.2399999999999998,65312.33,0.0,4.32,56.892500000000005
918,2023,36.14.06.028.00,187.0,175.0,6.4,5.9,Подсолнечник кондит.,Воронеж,2.0,2.269848308051342,286435.11,2386.96,8.36,53.666
919,2023,36.14.06.030.00,106.0,108.0,5.5,5.3,Кукуруза зерно,Воронеж,7.5,5.48,557784.925,0.0,0.0,102.69749999999999
920,2023,36.14.06.032.00,79.0,99.0,6.3,5.8,Оз.пшеница мягкая,Воронеж,5.6,4.82,20873.05,0.0,0.6599999999999999,10.315555555555555
921,2023,36.14.06.033.01,61.0,72.0,6.2,5.2,Подсолнечник кондит.,Воронеж,2.0,1.88,0.0,73.13,1.47,13.083333333333334
922,2023,36.14.06.034.00,156.0,248.0,6.3,5.9,Подсолнечник кондит.,Воронеж,2.0,2.32,862819.92,7190.17,14.51,113.60000000000001
923,2023,36.14.06.036.00,92.0,109.0,5.5,6.8,Люцерна пр.лет корм,Воронеж,5.1,1.1129608071400854,0.0,0.0,0.0,0.0
924,2023,36.14.06.038.00,81.0,99.0,5.3,6.95,Люцерна пр.лет корм,Воронеж,5.1,1.0073750879662209,0.0,0.0,0.0,0.0
925,2023,36.14.06.039.00,93.0,127.0,5.3,7.1,Люцерна пр.лет корм,Воронеж,5.1,2.1291913214990137,0.0,0.0,0.0,0.0
926,2023,36.14.06.040.00,75.0,81.0,6.1,6.4,Лён масличный,Воронеж,1.5,0.52,103376.94,0.0,4.67,58.22
927,2023,36.14.06.042.00,67.0,90.0,5.7,6.9,Люцерна пр.лет корм,Воронеж,5.1,0.48395674945092076,0.0,0.0,0.0,0.0
928,2023,36.14.06.043.00,79.0,94.0,6.2,5.6,Оз.пшеница мягкая,Воронеж,5.6,0.83,18333.4525,0.0,0.475,7.576666666666666
929,2023,36.14.06.044.00,68.0,65.0,5.7,6.7,Оз.пшеница мягкая,Воронеж,5.6,4.96,3552.735,0.0,0.21500000000000002,5.21
930,2023,36.14.06.045.00,79.0,69.0,5.7,6.8,Оз.пшеница мягкая,Воронеж,5.6,3.98,6537.7074999999995,0.0,0.28500000000000003,7.066
931,2023,36.14.06.046.00,100.0,120.0,5.6,6.8,Люцерна пр.лет корм,Воронеж,5.1,0.9250632305694171,0.0,0.0,0.0,0.0
932,2023,36.14.06.047.00,79.0,90.5,5.3,6.8,Люцерна пр.лет корм,Воронеж,5.1,0.6600810114152449,0.0,0.0,0.0,0.0
933,2023,36.14.06.048.00,111.0,128.0,6.0,6.8,Люцерна пр.лет корм,Воронеж,5.1,0.6416666666666667,0.0,0.0,0.0,0.0
934,2023,36.14.06.049.00,98.0,119.0,6.1,6.8,Кукуруза зерно,Воронеж,7.5,4.63,227660.755,0.0,0.0,92.02000000000001
935,2023,36.14.06.050.00,77.0,102.0,5.6,7.0,Кукуруза зерно,Воронеж,7.5,3.8099999999999996,55596.149999999994,0.0,0.0,39.5225
936,2023,36.14.06.051.00,49.0,69.0,4.9,7.1,Люцерна пр.лет корм,Воронеж,5.1,0.28250000000000003,0.0,0.0,0.0,0.0
937,2023,36.14.06.052.00,43.0,72.0,5.0,7.2,Люцерна пр.лет корм,Воронеж,5.1,0.46766920014477026,0.0,0.0,0.0,0.0
938,2023,36.14.06.053.00,118.0,85.0,6.0,6.4,Оз.пшеница мягкая,Воронеж,5.6,3.5576786469344612,402169.2166666666,0.0,1.69,45.621
939,2023,36.14.06.054.00,74.0,79.0,6.1,6.6,Кукуруза зерно,Воронеж,7.5,3.98,75306.25,0.0,0.0,45.995000000000005
940,2023,36.14.06.055.00,67.0,83.0,6.2,5.8,Оз.пшеница мягкая,Воронеж,5.6,3.234,7481.516666666666,0.0,0.18666666666666668,8.95
941,2023,36.14.06.056.00,122.0,123.0,6.0,6.1,Оз.пшеница мягкая,Воронеж,5.6,5.29,123079.3975,0.0,1.25,29.052727272727278
942,2023,36.14.06.057.00,79.0,121.0,5.5,6.1,Оз.пшеница мягкая,Воронеж,5.6,4.13,78778.67333333332,0.0,0.75,18.288
943,2023,36.14.06.058.00,259.0,240.0,6.4,6.9,Оз.пшеница мягкая,Воронеж,5.6,2.8259999999999996,6877.71,0.0,0.21500000000000002,4.96
944,2023,36.14.06.059.00,136.0,92.0,5.8,6.3,Соя,Воронеж,2.5,1.72,0.0,0.0,0.52,62.75333333333333
945,2023,36.14.06.060.00,66.0,95.0,5.5,6.0,Соя,Воронеж,2.5,1.722965055450931,504738.39,0.0,0.74,89.56666666666666
946,2023,36.14.06.061.00,86.0,88.0,6.2,7.1,Люцерна пр.лет корм,Воронеж,5.1,0.8198998167379353,0.0,0.0,0.0,0.0
947,2023,36.14.06.062.00,54.0,100.0,4.5,5.0,Кукуруза зерно,Воронеж,7.5,4.61,41933.01,0.0,0.0,32.105000000000004
948,2023,36.14.06.063.00,56.0,94.0,4.6,5.6,Кукуруза зерно,Воронеж,7.5,5.73,32782.67,0.0,0.0,28.387500000000003
949,2023,36.14.06.064.00,63.0,104.0,5.0,6.8,Кукуруза зерно,Воронеж,7.5,4.48,20280.01,0.0,0.0,22.3275
950,2023,36.14.06.068.01,87.0,127.0,6.1,6.8,Соя,Воронеж,2.5,2.18,0.0,0.0,0.0,58.63
951,2023,36.14.06.069.00,104.0,99.0,5.7,6.9,Соя,Воронеж,2.5,1.99,0.0,0.0,0.27,31.398000000000003
952,2023,36.14.06.070.00,36.0,76.0,5.6,5.7,Соя,Воронеж,2.5,1.69,112678.26,0.0,0.35,42.32
953,2023,36.14.07.001.01,162.0,168.0,6.0,6.3,Лён масличный,Воронеж,1.5,0.36999999999999994,0.0,0.0,0.0,157.51375
954,2023,36.14.07.002.00,119.0,111.0,5.7,6.2,Кукуруза зерно,Воронеж,7.5,6.2818865400053525,717801.59,0.0,0.0,143.3125
955,2023,36.14.07.003.00,143.0,138.0,6.0,5.8,Лён масличный,Воронеж,1.5,1.0599698319207012,1102.82,0.0,4.07,62.447
956,2023,36.14.07.004.00,111.0,113.0,5.9,5.9,Лён масличный,Воронеж,1.5,1.05,203627.78,0.0,5.34,79.713
957,2023,36.14.07.005.00,126.0,100.0,5.2,6.7,Лён масличный,Воронеж,1.5,0.934985754985755,10831.43,0.0,1.24,18.575
958,2023,36.14.07.006.01,135.0,159.0,5.9,5.9,Лён масличный,Воронеж,1.5,0.36,0.0,0.0,11.12,138.96818181818182
959,2023,36.14.07.006.02,135.0,159.0,5.9,5.9,Кукуруза зерно,Воронеж,7.5,5.38,0.0,0.0,0.0,40.515
960,2023,36.14.07.007.00,101.0,136.0,5.6,6.5,Лён масличный,Воронеж,1.5,1.21,23835.31,0.0,18.94,281.525
961,2023,36.14.07.008.00,99.0,138.0,5.9,6.9,Лён масличный,Воронеж,1.5,0.9799999999999999,10799.9,0.0,1.51,20.628
